user_id,dwell_mean,dwell_median,dwell_std,dwell_min,dwell_max,DU_mean,DU_median,DU_std,DU_min,DU_max,DD_mean,DD_median,DD_std,DD_min,DD_max,UD_flight_mean,UD_flight_median,UD_flight_std,UD_flight_min,UD_flight_max,UU_mean,UU_median,UU_std,UU_min,UU_max,DU_tri_mean,DU_tri_median,DU_tri_std,DU_tri_min,DU_tri_max,DD_tri_mean,DD_tri_median,DD_tri_std,DD_tri_min,DD_tri_max,text_type,del_freq,backspace_freq,total_time,label,session_id
70,95.55849889624724,88.0,51.302497389987444,14.0,610.0,700.1751662971175,346.0,1857.2048945551742,57.0,26019.0,605.1840354767183,249.0,1858.4996790870823,6.0,25948.0,509.54323725055434,149.0,1861.8953186392703,-140.0,25882.0,604.5343680709534,244.0,1860.3955745529527,-62.0,25953.0,1307.6703786191538,655.0,3220.1686246941113,249.0,39809.0,1212.4721603563473,572.0,3222.356570253001,90.0,39754.0,fixed,9.0,0.0,102706.0,Neutral,70_N_fixed
70,95.55849889624724,88.0,51.302497389987444,14.0,610.0,700.1751662971175,346.0,1857.2048945551742,57.0,26019.0,605.1840354767183,249.0,1858.4996790870823,6.0,25948.0,509.54323725055434,149.0,1861.8953186392703,-140.0,25882.0,604.5343680709534,244.0,1860.3955745529527,-62.0,25953.0,1307.6703786191538,655.0,3220.1686246941113,249.0,39809.0,1212.4721603563473,572.0,3222.356570253001,90.0,39754.0,fixed,13.0,1.0,170386.0,Neutral,70_N_fixed
72,-18501170857.955505,94.0,170168659438.21582,-1580000000000.0,571.0,-14870587680.781176,312.0,152739279410.73422,-1580000000000.0,60609.0,453.31529411764706,211.0,2943.9118996662733,16.0,60509.0,18588235643.962353,122.0,170564773119.65866,-222.0,1580000000000.0,3717647510.7058825,217.0,76641257489.51007,-129.0,1580000000000.0,-11205672748.827423,579.0,132744321073.07646,-1580000000000.0,61864.0,908.756501182033,481.0,4210.732740637866,42.0,61764.0,fixed,6.0,0.0,125088.0,Neutral,72_N_fixed
72,-18501170857.955505,94.0,170168659438.21582,-1580000000000.0,571.0,-14870587680.781176,312.0,152739279410.73422,-1580000000000.0,60609.0,453.31529411764706,211.0,2943.9118996662733,16.0,60509.0,18588235643.962353,122.0,170564773119.65866,-222.0,1580000000000.0,3717647510.7058825,217.0,76641257489.51007,-129.0,1580000000000.0,-11205672748.827423,579.0,132744321073.07646,-1580000000000.0,61864.0,908.756501182033,481.0,4210.732740637866,42.0,61764.0,fixed,6.0,0.0,67789.0,Neutral,72_N_fixed
72,98.6875,95.0,29.736245865640438,31.0,199.0,403.5104895104895,270.0,574.7626683155363,101.0,6710.0,304.61538461538464,164.0,576.4408270460988,43.0,6637.0,206.43356643356643,77.0,579.9368051954366,-66.0,6578.0,305.3286713286713,172.0,577.8202700268104,39.0,6651.0,707.8521126760563,533.0,815.4628842337834,248.0,7056.0,608.8028169014085,425.0,816.8211366962239,133.0,6983.0,fixed,3.0,0.0,43731.0,Sad,72_S_fixed
73,115.88888888888889,107.0,40.874867452653966,54.0,254.0,1324.6379310344828,455.0,4398.5393630881235,181.0,39529.0,1208.9913793103449,354.5,4391.956130484337,90.0,39409.0,1093.2758620689656,234.0,4393.838392441234,-48.0,39298.0,1208.9224137931035,335.5,4400.407773892861,50.0,39418.0,2518.1391304347826,1121.0,6163.608903663098,401.0,39973.0,2402.6782608695653,993.0,6160.257280665877,304.0,39867.0,fixed,3.0,0.0,140379.0,Happy,73_H_fixed
73,118.12732919254658,104.0,153.17173175058988,14.0,3828.0,710.0936037441497,348.0,1510.9239755774108,140.0,24989.0,592.588143525741,237.0,1486.1496177569759,47.0,24837.0,474.4664586583463,128.0,1493.435143348665,-3394.0,24693.0,591.9719188767551,242.0,1517.8157422214392,-3230.0,24845.0,1284.6645768025078,708.0,2282.545487610979,257.0,34856.0,1166.9639498432603,604.5,2254.0063122199167,143.0,34754.0,fixed,5.0,0.0,93020.0,Neutral,73_N_fixed
73,118.12732919254658,104.0,153.17173175058988,14.0,3828.0,710.0936037441497,348.0,1510.9239755774108,140.0,24989.0,592.588143525741,237.0,1486.1496177569759,47.0,24837.0,474.4664586583463,128.0,1493.435143348665,-3394.0,24693.0,591.9719188767551,242.0,1517.8157422214392,-3230.0,24845.0,1284.6645768025078,708.0,2282.545487610979,257.0,34856.0,1166.9639498432603,604.5,2254.0063122199167,143.0,34754.0,fixed,4.0,0.0,108733.0,Neutral,73_N_fixed
73,118.12732919254658,104.0,153.17173175058988,14.0,3828.0,710.0936037441497,348.0,1510.9239755774108,140.0,24989.0,592.588143525741,237.0,1486.1496177569759,47.0,24837.0,474.4664586583463,128.0,1493.435143348665,-3394.0,24693.0,591.9719188767551,242.0,1517.8157422214392,-3230.0,24845.0,1284.6645768025078,708.0,2282.545487610979,257.0,34856.0,1166.9639498432603,604.5,2254.0063122199167,143.0,34754.0,fixed,7.0,0.0,178454.0,Neutral,73_N_fixed
76,99.0,92.0,38.218408734131685,25.0,275.0,411.1442786069652,351.0,219.40791708505415,156.0,1580.0,313.0199004975124,247.0,214.2681721628064,48.0,1372.0,213.99502487562188,159.0,221.98154196942684,-112.0,1293.0,312.1194029850746,249.0,226.4684871491877,-21.0,1469.0,723.755,634.5,307.97843847879875,338.0,1942.0,625.595,534.0,305.4898216482069,216.0,1684.0,fixed,0.0,0.0,63011.0,Neutral,76_N_fixed
76,116.92,110.5,40.322611772233046,41.0,432.0,472.03355704697987,419.0,231.83479136647634,125.0,1688.0,354.8993288590604,304.0,225.33679732630497,57.0,1578.0,238.13422818791946,188.0,229.55208022741022,-126.0,1469.0,355.2684563758389,301.0,235.06099354734718,-9.0,1579.0,822.1351351351351,744.5,324.3655166891024,343.0,1865.0,704.8716216216217,628.5,319.4902462055481,242.0,1784.0,fixed,6.0,0.0,53020.0,Sad,76_S_fixed
77,123.23809523809524,121.5,33.48808673597799,39.0,249.0,546.5089820359282,458.0,318.1809530671826,207.0,2314.0,423.1377245508982,318.0,320.6480432883861,80.0,2231.0,299.5568862275449,201.0,320.0469017735125,-80.0,2076.0,422.92814371257487,346.0,316.8003546164171,71.0,2159.0,968.9879518072289,830.5,440.3778816446622,412.0,2802.0,845.9096385542168,713.5,437.94648659243336,330.0,2719.0,fixed,5.0,3.0,70730.0,Calm,77_C_fixed
77,104.57990867579909,100.0,39.031001063620174,42.0,379.0,399.39908256880733,321.0,321.4801903853709,165.0,4049.0,296.07798165137615,219.0,320.7793194253998,80.0,3953.0,191.4678899082569,123.0,325.7775263274666,-134.0,3892.0,294.7889908256881,221.5,325.64497004281253,-23.0,3988.0,693.6728110599079,575.0,454.88079314288717,307.0,4360.0,590.3917050691244,483.0,450.9413698087032,232.0,4255.0,fixed,9.0,0.0,64643.0,Neutral,77_N_fixed
79,86.62720403022671,80.0,43.20466989222513,19.0,459.0,1478.6666666666667,269.0,18180.23505202381,90.0,360337.0,1392.1161616161617,183.0,18182.257277994424,32.0,360289.0,1305.4065656565656,101.0,18184.32731704767,-84.0,360239.0,1391.9570707070707,192.0,18182.30736484082,-30.0,360287.0,2876.964556962025,510.0,26946.869410172538,215.0,393892.0,2790.4,427.0,26947.960997463448,141.0,393844.0,fixed,8.0,0.0,551332.0,Neutral,79_N_fixed
82,-56630824280.30466,70.0,294244753122.9789,-1580000000000.0,1883.0,-56834531350.273384,527.0,294755692882.75806,-1580000000000.0,16476.0,943.0791366906475,436.0,1820.2885896668843,29.0,15335.0,56834533220.31295,395.0,294755692520.8769,-1442.0,1580000000000.0,931.6115107913669,444.0,189865998727.85068,-1580000000000.0,1580000000000.0,-57039709237.07581,1158.0,295269298752.8228,-1580000000000.0,16697.0,1885.985559566787,1089.0,2542.8115187879293,60.0,15766.0,fixed,17.0,2.0,262286.0,Neutral,82_N_fixed
83,-242642857027.40714,115.5,570669117110.4862,-1580000000000.0,1504.0,-243512544361.1183,362.0,571508661559.7656,-1580000000000.0,5201.0,382.22222222222223,256.0,733.2762938357672,1.0,10354.0,243512545059.5627,206.0,571508661261.0968,-1300.0,1580000000000.0,326.77777777777777,256.0,299664080515.2982,-1580000000000.0,1580000000000.0,-244388488458.34534,663.5,572351682252.5369,-1580000000000.0,6910.0,760.0863309352518,558.0,1145.093327629743,5.0,12956.0,fixed,12.0,1.0,106787.0,Neutral,83_N_fixed
84,66.56140350877193,61.0,18.230595254200157,38.0,181.0,940.0619469026549,571.0,1065.2937328266544,204.0,6242.0,873.2477876106195,517.0,1055.1108737522518,140.0,6061.0,806.6194690265487,446.0,1052.906134048792,81.0,6012.0,873.433628318584,506.0,1063.1019712892264,145.0,6193.0,1819.2589285714287,1170.5,1574.2167321367738,459.0,9671.0,1752.375,1105.0,1567.2729292260121,407.0,9591.0,fixed,2.0,0.0,98736.0,Happy,84_H_fixed
84,63.276315789473685,60.0,18.871183087567854,23.0,146.0,982.7180616740088,580.0,1080.4356708028151,201.0,6593.0,919.5154185022027,513.0,1078.0348778077946,132.0,6534.0,856.1762114537445,468.0,1077.0397338451157,92.0,6470.0,919.3788546255506,529.0,1079.3708988341355,161.0,6529.0,1895.774336283186,1266.0,1633.0095971564624,469.0,11307.0,1832.5619469026549,1198.0,1631.8456784781308,408.0,11248.0,fixed,10.0,1.0,208779.0,Neutral,84_N_fixed
86,-180393700694.59842,93.5,503466091499.93427,-1580000000000.0,478.0,-181106718622.96838,433.0,504335529323.6351,-1580000000000.0,9013.0,682.6363636363636,360.0,992.6869432222162,12.0,8879.0,181106719946.46246,416.0,504335528846.4828,-212.0,1580000000000.0,652.2490118577075,338.0,281515174814.42035,-1580000000000.0,1580000000000.0,-181825395435.34128,969.5,505209358381.44885,-1580000000000.0,9689.0,1364.5674603174602,926.5,1414.8337053370149,43.0,9607.0,fixed,8.0,16.0,172796.0,Neutral,86_N_fixed
87,72.6832298136646,71.0,27.759778088145904,-128.0,177.0,361.85625,261.0,256.11666580207606,125.0,2081.0,287.65625,189.0,256.4315360190597,16.0,2008.0,213.71875,115.0,255.65324323837925,-99.0,1908.0,287.91875,191.0,254.90819587740145,54.0,1981.0,646.8364779874214,575.0,339.33852024072127,263.0,2322.0,573.0880503144654,493.0,336.74471763681936,149.0,2249.0,fixed,6.0,0.0,46153.0,Angry,87_A_fixed
87,-19112903146.41734,85.0,172896942965.2136,-1580000000000.0,513.0,-16024340304.192698,372.0,158469610043.96335,-1580000000000.0,6615.0,393.1501014198783,283.0,486.1438545764713,7.0,6606.0,19229209235.41582,210.0,173416805418.13998,-249.0,1580000000000.0,3204868539.259635,280.0,159247061638.3427,-1580000000000.0,1580000000000.0,-16122448125.344898,712.5,158949984201.39713,-1580000000000.0,6723.0,787.0775510204081,630.5,659.5780659310803,23.0,6714.0,fixed,8.0,0.0,87058.0,Calm,87_C_fixed
87,-19112903146.41734,85.0,172896942965.2136,-1580000000000.0,513.0,-16024340304.192698,372.0,158469610043.96335,-1580000000000.0,6615.0,393.1501014198783,283.0,486.1438545764713,7.0,6606.0,19229209235.41582,210.0,173416805418.13998,-249.0,1580000000000.0,3204868539.259635,280.0,159247061638.3427,-1580000000000.0,1580000000000.0,-16122448125.344898,712.5,158949984201.39713,-1580000000000.0,6723.0,787.0775510204081,630.5,659.5780659310803,23.0,6714.0,fixed,8.0,0.0,53227.0,Calm,87_C_fixed
87,-19112903146.41734,85.0,172896942965.2136,-1580000000000.0,513.0,-16024340304.192698,372.0,158469610043.96335,-1580000000000.0,6615.0,393.1501014198783,283.0,486.1438545764713,7.0,6606.0,19229209235.41582,210.0,173416805418.13998,-249.0,1580000000000.0,3204868539.259635,280.0,159247061638.3427,-1580000000000.0,1580000000000.0,-16122448125.344898,712.5,158949984201.39713,-1580000000000.0,6723.0,787.0775510204081,630.5,659.5780659310803,23.0,6714.0,fixed,0.0,0.0,53780.0,Calm,87_C_fixed
87,86.16260162601625,80.0,31.138341234166717,18.0,243.0,339.1803278688525,288.5,155.80900664582174,146.0,975.0,253.44262295081967,200.5,152.76374289561153,70.0,912.0,167.48360655737704,117.0,153.78708226370242,-61.0,802.0,253.22131147540983,198.5,156.02926787827164,47.0,865.0,592.2644628099174,537.0,220.63815658958606,281.0,1401.0,507.09090909090907,463.0,216.84402996931533,196.0,1353.0,fixed,4.0,0.0,31031.0,Happy,87_H_fixed
87,65.20333839150227,65.0,61.60962444865626,4.0,560.0,444.3490853658537,318.5,535.6763792597842,13.0,6826.0,380.407012195122,246.5,525.5629048102481,8.0,6817.0,315.3018292682927,185.0,527.2370329488239,-145.0,6810.0,379.2439024390244,243.0,533.7031295552933,-26.0,6819.0,824.3369065849923,633.0,734.1029435430951,28.0,7067.0,760.4808575803982,564.0,723.5120790588427,21.0,6975.0,fixed,7.0,3.0,112325.0,Neutral,87_N_fixed
87,65.20333839150227,65.0,61.60962444865626,4.0,560.0,444.3490853658537,318.5,535.6763792597842,13.0,6826.0,380.407012195122,246.5,525.5629048102481,8.0,6817.0,315.3018292682927,185.0,527.2370329488239,-145.0,6810.0,379.2439024390244,243.0,533.7031295552933,-26.0,6819.0,824.3369065849923,633.0,734.1029435430951,28.0,7067.0,760.4808575803982,564.0,723.5120790588427,21.0,6975.0,fixed,9.0,0.0,61559.0,Neutral,87_N_fixed
87,65.20333839150227,65.0,61.60962444865626,4.0,560.0,444.3490853658537,318.5,535.6763792597842,13.0,6826.0,380.407012195122,246.5,525.5629048102481,8.0,6817.0,315.3018292682927,185.0,527.2370329488239,-145.0,6810.0,379.2439024390244,243.0,533.7031295552933,-26.0,6819.0,824.3369065849923,633.0,734.1029435430951,28.0,7067.0,760.4808575803982,564.0,723.5120790588427,21.0,6975.0,fixed,0.0,0.0,75923.0,Neutral,87_N_fixed
87,-21496598518.394558,117.0,183662711054.66156,-1580000000000.0,273.0,-10821917327.363014,460.0,130761730439.24454,-1580000000000.0,1186.0,361.9246575342466,336.0,188.2662123116035,2.0,1031.0,21643835854.047947,204.0,184286236841.80234,-176.0,1580000000000.0,10821918166.5,339.0,130761730369.31808,-52.0,1580000000000.0,845.5241379310345,818.0,269.1055679561105,149.0,1756.0,722.7931034482758,701.0,266.63929277604086,25.0,1649.0,fixed,3.0,0.0,52942.0,Sad,87_S_fixed
89,-78606965052.04477,122.0,344398097803.3026,-1580000000000.0,400.0,-78999999432.295,305.0,345217141031.56494,-1580000000000.0,14013.0,452.58,180.0,1456.7721369158846,11.0,13878.0,79000000326.085,70.5,345217140826.0009,-187.0,1580000000000.0,445.45,184.0,158396487448.99905,-1580000000000.0,1580000000000.0,-79396983914.3417,510.0,346042033925.08453,-1580000000000.0,20883.0,903.7688442211055,395.0,2441.756119332384,45.0,20804.0,fixed,18.0,12.0,90612.0,Calm,89_C_fixed
89,129.26359832635984,127.0,35.76125275717211,42.0,348.0,369.0504201680672,314.0,194.90752318666264,144.0,1301.0,240.49159663865547,188.5,192.42074902365377,22.0,1215.0,111.26050420168067,56.5,196.1027226806979,-138.0,1109.0,239.81932773109244,180.5,198.0483173272892,-16.0,1221.0,610.4472573839662,514.0,297.45482914956233,245.0,2516.0,481.9282700421941,389.0,297.2729426976665,144.0,2404.0,fixed,18.0,0.0,57374.0,Neutral,89_N_fixed
89,128.61780104712042,127.0,35.41625403506134,57.0,347.0,472.9684210526316,303.0,603.2539446608008,101.0,5943.0,344.2473684210526,174.0,600.839506930325,5.0,5805.0,215.42105263157896,52.0,602.4602044675981,-136.0,5710.0,344.1421052631579,175.0,604.6800332921628,-16.0,5848.0,817.7830687830688,543.0,949.8064755456264,223.0,7242.0,689.0793650793651,403.0,947.8523759776115,149.0,7071.0,fixed,13.0,0.0,65496.0,Sad,89_S_fixed
93,70.37368421052632,66.0,29.19180036546218,-84.0,284.0,374.2804232804233,263.0,448.5770773777412,135.0,5663.0,304.14814814814815,198.0,447.4211915144757,38.0,5604.0,232.95767195767195,126.0,449.74578907928804,-100.0,5551.0,303.0899470899471,195.0,450.84467693159064,-11.0,5610.0,679.718085106383,539.0,649.1481627573836,281.0,6324.0,609.686170212766,466.5,647.6406480491902,188.0,6265.0,fixed,20.0,0.0,57568.0,Angry,93_A_fixed
93,122.72784810126582,117.5,47.321614744441014,54.0,596.0,497.6019108280255,435.0,230.77352381385006,208.0,1717.0,377.2643312101911,305.5,227.21706459357873,105.0,1576.0,254.48407643312103,195.5,232.70513929489425,-197.0,1471.0,374.8216560509554,319.5,235.6713069020691,-90.0,1612.0,873.4166666666666,796.0,317.27880277823493,423.0,2128.0,752.9935897435897,676.0,313.7714468512042,308.0,2063.0,fixed,1.0,0.0,56728.0,Calm,93_C_fixed
93,122.72784810126582,117.5,47.321614744441014,54.0,596.0,497.6019108280255,435.0,230.77352381385006,208.0,1717.0,377.2643312101911,305.5,227.21706459357873,105.0,1576.0,254.48407643312103,195.5,232.70513929489425,-197.0,1471.0,374.8216560509554,319.5,235.6713069020691,-90.0,1612.0,873.4166666666666,796.0,317.27880277823493,423.0,2128.0,752.9935897435897,676.0,313.7714468512042,308.0,2063.0,fixed,6.0,0.0,61962.0,Calm,93_C_fixed
93,-4597478076.510184,96.0,85146407060.61226,-1580000000000.0,467.0,-3079921611.9785576,327.0,69724667217.23874,-1580000000000.0,2930.0,316.55165692007796,228.0,270.87824240239013,23.0,2846.0,4619883257.078947,132.0,85353221622.29327,-132.0,1580000000000.0,1539961328.8927875,228.0,49326852733.451,-44.0,1580000000000.0,-1547501718.374143,613.0,49447485992.90289,-1580000000000.0,3138.0,631.5572967678746,511.0,386.8539394763504,47.0,3065.0,fixed,3.0,0.0,85019.0,Neutral,93_N_fixed
93,-4597478076.510184,96.0,85146407060.61226,-1580000000000.0,467.0,-3079921611.9785576,327.0,69724667217.23874,-1580000000000.0,2930.0,316.55165692007796,228.0,270.87824240239013,23.0,2846.0,4619883257.078947,132.0,85353221622.29327,-132.0,1580000000000.0,1539961328.8927875,228.0,49326852733.451,-44.0,1580000000000.0,-1547501718.374143,613.0,49447485992.90289,-1580000000000.0,3138.0,631.5572967678746,511.0,386.8539394763504,47.0,3065.0,fixed,3.0,0.0,53683.0,Neutral,93_N_fixed
93,-4597478076.510184,96.0,85146407060.61226,-1580000000000.0,467.0,-3079921611.9785576,327.0,69724667217.23874,-1580000000000.0,2930.0,316.55165692007796,228.0,270.87824240239013,23.0,2846.0,4619883257.078947,132.0,85353221622.29327,-132.0,1580000000000.0,1539961328.8927875,228.0,49326852733.451,-44.0,1580000000000.0,-1547501718.374143,613.0,49447485992.90289,-1580000000000.0,3138.0,631.5572967678746,511.0,386.8539394763504,47.0,3065.0,fixed,0.0,0.0,53683.0,Neutral,93_N_fixed
93,-4597478076.510184,96.0,85146407060.61226,-1580000000000.0,467.0,-3079921611.9785576,327.0,69724667217.23874,-1580000000000.0,2930.0,316.55165692007796,228.0,270.87824240239013,23.0,2846.0,4619883257.078947,132.0,85353221622.29327,-132.0,1580000000000.0,1539961328.8927875,228.0,49326852733.451,-44.0,1580000000000.0,-1547501718.374143,613.0,49447485992.90289,-1580000000000.0,3138.0,631.5572967678746,511.0,386.8539394763504,47.0,3065.0,fixed,4.0,0.0,71435.0,Neutral,93_N_fixed
93,-4597478076.510184,96.0,85146407060.61226,-1580000000000.0,467.0,-3079921611.9785576,327.0,69724667217.23874,-1580000000000.0,2930.0,316.55165692007796,228.0,270.87824240239013,23.0,2846.0,4619883257.078947,132.0,85353221622.29327,-132.0,1580000000000.0,1539961328.8927875,228.0,49326852733.451,-44.0,1580000000000.0,-1547501718.374143,613.0,49447485992.90289,-1580000000000.0,3138.0,631.5572967678746,511.0,386.8539394763504,47.0,3065.0,fixed,4.0,0.0,61551.0,Neutral,93_N_fixed
93,103.87333333333333,94.0,47.434206877557344,35.0,358.0,416.2147651006711,371.0,169.89681143940146,217.0,1182.0,314.0469798657718,264.0,163.46734261712228,109.0,1107.0,210.13422818791946,174.0,172.98506644334083,-111.0,1001.0,312.3020134228188,278.0,177.9195348304877,-26.0,1076.0,729.6081081081081,682.0,235.40081999912476,394.0,1789.0,627.3513513513514,577.5,229.68804235502236,292.0,1714.0,fixed,4.0,0.0,46891.0,Sad,93_S_fixed
94,-9461077735.131737,104.0,122264070748.89307,-1580000000000.0,911.0,-9518071925.246988,294.5,122631783090.01659,-1580000000000.0,1395.0,262.87951807228916,196.0,204.0521559940667,68.0,1317.0,9518072441.60241,108.0,122631783049.69681,-784.0,1580000000000.0,253.8012048192771,204.5,173952274889.96497,-1580000000000.0,1580000000000.0,-9575756948.70303,534.0,123002833226.63443,-1580000000000.0,1751.0,526.8727272727273,430.0,292.1655512079386,146.0,1673.0,fixed,6.0,0.0,43685.0,Calm,94_C_fixed
94,-93629629498.0963,101.0,374442087314.29803,-1580000000000.0,3574.0,-94328357794.82089,315.0,375758776831.92786,-1580000000000.0,3690.0,290.35074626865674,213.0,316.33508115741364,18.0,2913.0,94328358363.28358,123.5,375758776688.15106,-3439.0,1580000000000.0,281.8880597014925,212.0,193752031277.2492,-1580000000000.0,1580000000000.0,-95037593291.21053,559.0,377089379622.39264,-1580000000000.0,3917.0,581.7142857142857,466.0,444.9491045363567,42.0,3140.0,fixed,4.0,0.0,39048.0,Happy,94_H_fixed
94,-158916827749.33463,98.0,475680242089.5812,-1580000000000.0,1496.0,-156466019044.55728,293.0,472406637916.47504,-1580000000000.0,3558.0,277.0194174757282,191.0,316.188966691198,14.0,2959.0,159533980750.0097,116.0,476501289450.4022,-1131.0,1580000000000.0,3067961433.662136,189.0,155803132167.52386,-1580000000000.0,1580000000000.0,-150916178693.63547,536.0,464858155229.24475,-1580000000000.0,5960.0,554.2085769980507,435.0,490.872661779551,38.0,5361.0,fixed,32.0,0.0,74191.0,Neutral,94_N_fixed
94,-158916827749.33463,98.0,475680242089.5812,-1580000000000.0,1496.0,-156466019044.55728,293.0,472406637916.47504,-1580000000000.0,3558.0,277.0194174757282,191.0,316.188966691198,14.0,2959.0,159533980750.0097,116.0,476501289450.4022,-1131.0,1580000000000.0,3067961433.662136,189.0,155803132167.52386,-1580000000000.0,1580000000000.0,-150916178693.63547,536.0,464858155229.24475,-1580000000000.0,5960.0,554.2085769980507,435.0,490.872661779551,38.0,5361.0,fixed,4.0,0.0,68602.0,Neutral,94_N_fixed
95,-71229508082.34427,112.0,328498461650.3602,-1580000000000.0,352.0,-71522633370.96707,312.0,329144499896.3646,-1580000000000.0,2672.0,266.0617283950617,200.0,235.5691900085786,15.0,2561.0,71522633892.81892,100.0,329144499782.4983,-229.0,1580000000000.0,258.75720164609055,193.0,143636363636.36362,-1580000000000.0,1580000000000.0,-71818181194.14462,560.0,329794353260.7911,-1580000000000.0,2752.0,523.3636363636364,448.0,285.0669863768719,52.0,2641.0,fixed,14.0,0.0,64764.0,Neutral,95_N_fixed
